,sid,freq,roi,aec
216,genz132_9a,DC,parstriangularis_4-rh,0.2839146399221082
217,genz132_9a,DC,pericalcarine_1-lh,0.27076210933955613
218,genz132_9a,DC,pericalcarine_1-rh,0.2596474661817212
219,genz132_9a,DC,pericalcarine_2-lh,0.23014615616283196
220,genz132_9a,DC,pericalcarine_2-rh,0.28711199609566485
221,genz132_9a,DC,pericalcarine_3-lh,0.2822996136497549
222,genz132_9a,DC,pericalcarine_3-rh,0.27426649523740027
223,genz132_9a,DC,pericalcarine_4-rh,0.2652975325696514
224,genz132_9a,DC,postcentral_1-lh,0.24495802688536267
225,genz132_9a,DC,postcentral_1-rh,0.2916883399502978
226,genz132_9a,DC,postcentral_10-lh,0.27834083233296536
227,genz132_9a,DC,postcentral_10-rh,0.2869559420700312
228,genz132_9a,DC,postcentral_11-lh,0.28516840386148323
229,genz132_9a,DC,postcentral_11-rh,0.29097622671199275
230,genz132_9a,DC,postcentral_12-lh,0.265538179135458
231,genz132_9a,DC,postcentral_12-rh,0.3065664932303205
232,genz132_9a,DC,postcentral_13-lh,0.278758004048541
233,genz132_9a,DC,postcentral_14-lh,0.26696340032544363
234,genz132_9a,DC,postcentral_2-lh,0.29847699941790906
235,genz132_9a,DC,postcentral_2-rh,0.2954226200508011
236,genz132_9a,DC,postcentral_3-lh,0.2540342343641968
237,genz132_9a,DC,postcentral_3-rh,0.29367612563252216
238,genz132_9a,DC,postcentral_4-lh,0.2683537834921787
239,genz132_9a,DC,postcentral_4-rh,0.3001348083077248
240,genz132_9a,DC,postcentral_5-lh,0.29563901567297673
241,genz132_9a,DC,postcentral_5-rh,0.2747294112402284
242,genz132_9a,DC,postcentral_6-lh,0.2554382360531037
243,genz132_9a,DC,postcentral_6-rh,0.28334516081057537
244,genz132_9a,DC,postcentral_7-lh,0.2743451098525391
245,genz132_9a,DC,postcentral_7-rh,0.26802948554840295
246,genz132_9a,DC,postcentral_8-lh,0.2815195320552371
247,genz132_9a,DC,postcentral_8-rh,0.2573189935059374
248,genz132_9a,DC,postcentral_9-lh,0.2776900678356184
249,genz132_9a,DC,postcentral_9-rh,0.26160888716131564
250,genz132_9a,DC,posteriorcingulate_1-lh,0.2898230537044023
251,genz132_9a,DC,posteriorcingulate_1-rh,0.2715945416491356
252,genz132_9a,DC,posteriorcingulate_2-lh,0.25458604611365165
253,genz132_9a,DC,posteriorcingulate_2-rh,0.28208184460314545
254,genz132_9a,DC,posteriorcingulate_3-lh,0.2688257433922883
255,genz132_9a,DC,posteriorcingulate_3-rh,0.27231058003798164
256,genz132_9a,DC,posteriorcingulate_4-lh,0.2673625479360325
257,genz132_9a,DC,posteriorcingulate_4-rh,0.2834296747533434
258,genz132_9a,DC,precentral_1-lh,0.27763075588669855
259,genz132_9a,DC,precentral_1-rh,0.29724704756913467
260,genz132_9a,DC,precentral_10-lh,0.26393370956941026
261,genz132_9a,DC,precentral_10-rh,0.26804153055118074
262,genz132_9a,DC,precentral_11-lh,0.2833970827900371
263,genz132_9a,DC,precentral_11-rh,0.2710139264698675
264,genz132_9a,DC,precentral_12-lh,0.30698653844155666
265,genz132_9a,DC,precentral_12-rh,0.2895639594919956
266,genz132_9a,DC,precentral_13-lh,0.28491824314727926
267,genz132_9a,DC,precentral_13-rh,0.29180909033823715
268,genz132_9a,DC,precentral_14-lh,0.28096805940306313
269,genz132_9a,DC,precentral_14-rh,0.2523196669294475
270,genz132_9a,DC,precentral_15-lh,0.27416545177751345
271,genz132_9a,DC,precentral_15-rh,0.29688483273958316
272,genz132_9a,DC,precentral_16-lh,0.2712115760003211
273,genz132_9a,DC,precentral_16-rh,0.26559969064631306
274,genz132_9a,DC,precentral_2-lh,0.2844650083846089
275,genz132_9a,DC,precentral_2-rh,0.2741682281974325
276,genz132_9a,DC,precentral_3-lh,0.26617340533730477
277,genz132_9a,DC,precentral_3-rh,0.28265713599745695
278,genz132_9a,DC,precentral_4-lh,0.26368004222626484
279,genz132_9a,DC,precentral_4-rh,0.3060002753382538
280,genz132_9a,DC,precentral_5-lh,0.2750681502294334
281,genz132_9a,DC,precentral_5-rh,0.27382774697132434
282,genz132_9a,DC,precentral_6-lh,0.26728452541312586
283,genz132_9a,DC,precentral_6-rh,0.2770815647579653
284,genz132_9a,DC,precentral_7-lh,0.24191800769425242
285,genz132_9a,DC,precentral_7-rh,0.2719214026112694
286,genz132_9a,DC,precentral_8-lh,0.25516515464507733
287,genz132_9a,DC,precentral_8-rh,0.29019473890432224
288,genz132_9a,DC,precentral_9-lh,0.26561021524808326
289,genz132_9a,DC,precentral_9-rh,0.2554023909664827
290,genz132_9a,DC,precuneus_1-lh,0.2865318620547957
291,genz132_9a,DC,precuneus_1-rh,0.29856752682872006
292,genz132_9a,DC,precuneus_10-lh,0.2745991913109001
293,genz132_9a,DC,precuneus_10-rh,0.292702427406118
294,genz132_9a,DC,precuneus_11-lh,0.24898446394741935
295,genz132_9a,DC,precuneus_2-lh,0.24796507740397797
296,genz132_9a,DC,precuneus_2-rh,0.29357868063300147
297,genz132_9a,DC,precuneus_3-lh,0.28311909062212526
298,genz132_9a,DC,precuneus_3-rh,0.2723756571209467
299,genz132_9a,DC,precuneus_4-lh,0.277665180444029
300,genz132_9a,DC,precuneus_4-rh,0.29567456156157873
301,genz132_9a,DC,precuneus_5-lh,0.2909144353424074
302,genz132_9a,DC,precuneus_5-rh,0.2594935572282583
303,genz132_9a,DC,precuneus_6-lh,0.23706830897556233
304,genz132_9a,DC,precuneus_6-rh,0.28130240683475105
305,genz132_9a,DC,precuneus_7-lh,0.2719375119158935
306,genz132_9a,DC,precuneus_7-rh,0.3020348717826817
307,genz132_9a,DC,precuneus_8-lh,0.24023579945731366
308,genz132_9a,DC,precuneus_8-rh,0.2713333021304595
309,genz132_9a,DC,precuneus_9-lh,0.25602486150235537
310,genz132_9a,DC,precuneus_9-rh,0.2817139735233661
311,genz132_9a,DC,rostralanteriorcingulate_1-lh,0.29948670443506864
312,genz132_9a,DC,rostralanteriorcingulate_1-rh,0.31537449470322865
313,genz132_9a,DC,rostralanteriorcingulate_2-lh,0.29463810723525624
314,genz132_9a,DC,rostralanteriorcingulate_2-rh,0.2983850165143851
315,genz132_9a,DC,rostralmiddlefrontal_1-lh,0.27975604945317717
316,genz132_9a,DC,rostralmiddlefrontal_1-rh,0.2864550834401925
317,genz132_9a,DC,rostralmiddlefrontal_10-lh,0.27228861242134506
318,genz132_9a,DC,rostralmiddlefrontal_10-rh,0.27067624905882376
319,genz132_9a,DC,rostralmiddlefrontal_11-lh,0.29645721426196003
320,genz132_9a,DC,rostralmiddlefrontal_11-rh,0.2927078815771794
321,genz132_9a,DC,rostralmiddlefrontal_12-lh,0.30143225831021087
322,genz132_9a,DC,rostralmiddlefrontal_12-rh,0.304873535596077
323,genz132_9a,DC,rostralmiddlefrontal_13-rh,0.3071740717824134
324,genz132_9a,DC,rostralmiddlefrontal_2-lh,0.29231668120873155
325,genz132_9a,DC,rostralmiddlefrontal_2-rh,0.29075857719616466
326,genz132_9a,DC,rostralmiddlefrontal_3-lh,0.2838966960024569
327,genz132_9a,DC,rostralmiddlefrontal_3-rh,0.2795348866674214
328,genz132_9a,DC,rostralmiddlefrontal_4-lh,0.26873837359337016
329,genz132_9a,DC,rostralmiddlefrontal_4-rh,0.2641391488064765
330,genz132_9a,DC,rostralmiddlefrontal_5-lh,0.27864837392023684
331,genz132_9a,DC,rostralmiddlefrontal_5-rh,0.29763891695337014
332,genz132_9a,DC,rostralmiddlefrontal_6-lh,0.2758538280917417
