,sid,freq,roi,aec
82,genz531_17a,DC,inferiortemporal_6-rh,0.262430838880978
83,genz531_17a,DC,inferiortemporal_7-lh,0.25176687506861445
84,genz531_17a,DC,inferiortemporal_7-rh,0.2607552030393402
85,genz531_17a,DC,inferiortemporal_8-lh,0.24580477971729886
86,genz531_17a,DC,insula_1-lh,0.2587905543863794
87,genz531_17a,DC,insula_1-rh,0.25486113626672396
88,genz531_17a,DC,insula_2-lh,0.26289374483926164
89,genz531_17a,DC,insula_2-rh,0.2370691695372721
90,genz531_17a,DC,insula_3-lh,0.2734666745923417
91,genz531_17a,DC,insula_3-rh,0.27594225053950655
92,genz531_17a,DC,insula_4-lh,0.24805281250544767
93,genz531_17a,DC,insula_4-rh,0.2858204686299823
94,genz531_17a,DC,insula_5-lh,0.26803459356727816
95,genz531_17a,DC,insula_5-rh,0.2975187773405769
96,genz531_17a,DC,insula_6-lh,0.2857902413847157
97,genz531_17a,DC,insula_6-rh,0.27915578653727413
98,genz531_17a,DC,insula_7-lh,0.28578769222928907
99,genz531_17a,DC,insula_7-rh,0.2895793060501257
100,genz531_17a,DC,isthmuscingulate_1-lh,0.26813912771539117
101,genz531_17a,DC,isthmuscingulate_1-rh,0.2523596941952847
102,genz531_17a,DC,isthmuscingulate_2-lh,0.2686199155701477
103,genz531_17a,DC,isthmuscingulate_2-rh,0.25578757464609375
104,genz531_17a,DC,isthmuscingulate_3-lh,0.2805855780662091
105,genz531_17a,DC,lateraloccipital_1-lh,0.23313568837158902
106,genz531_17a,DC,lateraloccipital_1-rh,0.27144138225174236
107,genz531_17a,DC,lateraloccipital_10-lh,0.22847353847058766
108,genz531_17a,DC,lateraloccipital_10-rh,0.24083230393488345
109,genz531_17a,DC,lateraloccipital_11-lh,0.2797183897615118
110,genz531_17a,DC,lateraloccipital_2-lh,0.3012037854386688
111,genz531_17a,DC,lateraloccipital_2-rh,0.26866266849561254
112,genz531_17a,DC,lateraloccipital_3-lh,0.23803918293240076
113,genz531_17a,DC,lateraloccipital_3-rh,0.256272539428838
114,genz531_17a,DC,lateraloccipital_4-lh,0.29257621912227305
115,genz531_17a,DC,lateraloccipital_4-rh,0.28204392732334915
116,genz531_17a,DC,lateraloccipital_5-lh,0.23888384390836542
117,genz531_17a,DC,lateraloccipital_5-rh,0.2977937961961744
118,genz531_17a,DC,lateraloccipital_6-lh,0.2561004651555722
119,genz531_17a,DC,lateraloccipital_6-rh,0.26945371197387696
120,genz531_17a,DC,lateraloccipital_7-lh,0.251362806146118
121,genz531_17a,DC,lateraloccipital_7-rh,0.2930770745839393
122,genz531_17a,DC,lateraloccipital_8-lh,0.24629196539965212
123,genz531_17a,DC,lateraloccipital_8-rh,0.24016059769553416
124,genz531_17a,DC,lateraloccipital_9-lh,0.25287984735239155
125,genz531_17a,DC,lateraloccipital_9-rh,0.28152137768087543
126,genz531_17a,DC,lateralorbitofrontal_1-lh,0.271718890604759
127,genz531_17a,DC,lateralorbitofrontal_1-rh,0.28965170358523606
128,genz531_17a,DC,lateralorbitofrontal_2-lh,0.27806349536807046
129,genz531_17a,DC,lateralorbitofrontal_2-rh,0.2871919241295862
130,genz531_17a,DC,lateralorbitofrontal_3-lh,0.2729504246493529
131,genz531_17a,DC,lateralorbitofrontal_3-rh,0.2890876900875963
132,genz531_17a,DC,lateralorbitofrontal_4-lh,0.277826431200369
133,genz531_17a,DC,lateralorbitofrontal_4-rh,0.28402111558870546
134,genz531_17a,DC,lateralorbitofrontal_5-lh,0.2859752133996631
135,genz531_17a,DC,lateralorbitofrontal_5-rh,0.27811748075222986
136,genz531_17a,DC,lateralorbitofrontal_6-lh,0.28682710220082897
137,genz531_17a,DC,lateralorbitofrontal_6-rh,0.28929612871282007
138,genz531_17a,DC,lateralorbitofrontal_7-lh,0.3019800460492794
139,genz531_17a,DC,lateralorbitofrontal_7-rh,0.29681457484823986
140,genz531_17a,DC,lingual_1-lh,0.24323803149872628
141,genz531_17a,DC,lingual_1-rh,0.28654831743761816
142,genz531_17a,DC,lingual_2-lh,0.2836837449104517
143,genz531_17a,DC,lingual_2-rh,0.2607014077415407
144,genz531_17a,DC,lingual_3-lh,0.2366107560709832
145,genz531_17a,DC,lingual_3-rh,0.2725214893355731
146,genz531_17a,DC,lingual_4-lh,0.23081549577940028
147,genz531_17a,DC,lingual_4-rh,0.2612116926412957
148,genz531_17a,DC,lingual_5-lh,0.22313575476232944
149,genz531_17a,DC,lingual_5-rh,0.22980261828249274
150,genz531_17a,DC,lingual_6-lh,0.2509914716369701
151,genz531_17a,DC,lingual_6-rh,0.2438437747300169
152,genz531_17a,DC,lingual_7-lh,0.2617997574933488
153,genz531_17a,DC,lingual_7-rh,0.2302322111663858
154,genz531_17a,DC,lingual_8-lh,0.24109532271850234
155,genz531_17a,DC,medialorbitofrontal_1-lh,0.3293560888827397
156,genz531_17a,DC,medialorbitofrontal_1-rh,0.31341364870387584
157,genz531_17a,DC,medialorbitofrontal_2-lh,0.27478966428240714
158,genz531_17a,DC,medialorbitofrontal_2-rh,0.32221595253636903
159,genz531_17a,DC,medialorbitofrontal_3-lh,0.29439642967109614
160,genz531_17a,DC,medialorbitofrontal_3-rh,0.2788622067815897
161,genz531_17a,DC,medialorbitofrontal_4-lh,0.2756937307047708
162,genz531_17a,DC,medialorbitofrontal_4-rh,0.27401244149099774
163,genz531_17a,DC,medialorbitofrontal_5-lh,0.26809418366526655
164,genz531_17a,DC,medialorbitofrontal_5-rh,0.2753523247106367
165,genz531_17a,DC,middletemporal_1-lh,0.2625949243433781
166,genz531_17a,DC,middletemporal_1-rh,0.27836615956421884
167,genz531_17a,DC,middletemporal_2-lh,0.24792442996978067
168,genz531_17a,DC,middletemporal_2-rh,0.2788353741668198
169,genz531_17a,DC,middletemporal_3-lh,0.27005342067482807
170,genz531_17a,DC,middletemporal_3-rh,0.2921862061588021
171,genz531_17a,DC,middletemporal_4-lh,0.28638467012470714
172,genz531_17a,DC,middletemporal_4-rh,0.28849929153622983
173,genz531_17a,DC,middletemporal_5-lh,0.28320085132006007
174,genz531_17a,DC,middletemporal_5-rh,0.26902347098010604
175,genz531_17a,DC,middletemporal_6-lh,0.2665150627276688
176,genz531_17a,DC,middletemporal_6-rh,0.28494053572064965
177,genz531_17a,DC,middletemporal_7-lh,0.28748459129968457
178,genz531_17a,DC,middletemporal_7-rh,0.29796509362008766
179,genz531_17a,DC,middletemporal_8-rh,0.2844546979463381
180,genz531_17a,DC,middletemporal_9-rh,0.2717625234035965
181,genz531_17a,DC,paracentral_1-lh,0.25883912133658155
182,genz531_17a,DC,paracentral_1-rh,0.26111591058712863
183,genz531_17a,DC,paracentral_2-lh,0.299956755813602
184,genz531_17a,DC,paracentral_2-rh,0.25754179687536255
185,genz531_17a,DC,paracentral_3-lh,0.2787090856351971
186,genz531_17a,DC,paracentral_3-rh,0.294674638344686
187,genz531_17a,DC,paracentral_4-lh,0.2815308891696468
188,genz531_17a,DC,paracentral_4-rh,0.27572175621828215
189,genz531_17a,DC,paracentral_5-lh,0.26365852897981085
190,genz531_17a,DC,paracentral_5-rh,0.2536083945170304
191,genz531_17a,DC,paracentral_6-rh,0.26072742457611986
192,genz531_17a,DC,parahippocampal_1-lh,0.2569445642326769
193,genz531_17a,DC,parahippocampal_1-rh,0.24617834493823978
194,genz531_17a,DC,parahippocampal_2-lh,0.26570869953756704
195,genz531_17a,DC,parahippocampal_2-rh,0.25250831158528025
196,genz531_17a,DC,parahippocampal_3-lh,0.25381865529265596
197,genz531_17a,DC,parahippocampal_3-rh,0.296086508697587
198,genz531_17a,DC,parsopercularis_1-lh,0.29699761682584974
199,genz531_17a,DC,parsopercularis_1-rh,0.28169032591339543
200,genz531_17a,DC,parsopercularis_2-lh,0.2745408257217788
201,genz531_17a,DC,parsopercularis_2-rh,0.24965314967394017
202,genz531_17a,DC,parsopercularis_3-lh,0.2764112577322433
203,genz531_17a,DC,parsopercularis_3-rh,0.25111482373668836
204,genz531_17a,DC,parsopercularis_4-lh,0.27830074565640156
205,genz531_17a,DC,parsopercularis_4-rh,0.2635286458567771
206,genz531_17a,DC,parsorbitalis_1-lh,0.29221909450734496
207,genz531_17a,DC,parsorbitalis_1-rh,0.27890449769447156
208,genz531_17a,DC,parsorbitalis_2-lh,0.29507131065984754
209,genz531_17a,DC,parsorbitalis_2-rh,0.27659376412134884
210,genz531_17a,DC,parstriangularis_1-lh,0.2927720155135744
211,genz531_17a,DC,parstriangularis_1-rh,0.24955406790560505
212,genz531_17a,DC,parstriangularis_2-lh,0.295805748208202
213,genz531_17a,DC,parstriangularis_2-rh,0.2809399533882277
214,genz531_17a,DC,parstriangularis_3-lh,0.2751177316713766
215,genz531_17a,DC,parstriangularis_3-rh,0.23856002569606335
216,genz531_17a,DC,parstriangularis_4-rh,0.30459114511634217
217,genz531_17a,DC,pericalcarine_1-lh,0.24709558229425416
218,genz531_17a,DC,pericalcarine_1-rh,0.279023971081827
219,genz531_17a,DC,pericalcarine_2-lh,0.25109453061221176
220,genz531_17a,DC,pericalcarine_2-rh,0.29607297303877655
221,genz531_17a,DC,pericalcarine_3-lh,0.23604129016713513
222,genz531_17a,DC,pericalcarine_3-rh,0.28112486579314067
223,genz531_17a,DC,pericalcarine_4-rh,0.2566490179524207
224,genz531_17a,DC,postcentral_1-lh,0.2546784034905524
225,genz531_17a,DC,postcentral_1-rh,0.2707524979977066
226,genz531_17a,DC,postcentral_10-lh,0.26184431935301034
227,genz531_17a,DC,postcentral_10-rh,0.284000840857458
228,genz531_17a,DC,postcentral_11-lh,0.29163000251649845
229,genz531_17a,DC,postcentral_11-rh,0.2911553870752544
230,genz531_17a,DC,postcentral_12-lh,0.26227816205639215
231,genz531_17a,DC,postcentral_12-rh,0.28896150829184086
232,genz531_17a,DC,postcentral_13-lh,0.2701077681845375
233,genz531_17a,DC,postcentral_14-lh,0.2522135604204931
234,genz531_17a,DC,postcentral_2-lh,0.261996277934986
235,genz531_17a,DC,postcentral_2-rh,0.28794344652462833
236,genz531_17a,DC,postcentral_3-lh,0.2803690771755554
237,genz531_17a,DC,postcentral_3-rh,0.27631904258911344
238,genz531_17a,DC,postcentral_4-lh,0.2944995040135084
239,genz531_17a,DC,postcentral_4-rh,0.29759809298393985
240,genz531_17a,DC,postcentral_5-lh,0.29161561525576857
241,genz531_17a,DC,postcentral_5-rh,0.29040260094936465
242,genz531_17a,DC,postcentral_6-lh,0.23768536773988785
243,genz531_17a,DC,postcentral_6-rh,0.29687470761252926
244,genz531_17a,DC,postcentral_7-lh,0.29994515938293165
245,genz531_17a,DC,postcentral_7-rh,0.2759684217678247
246,genz531_17a,DC,postcentral_8-lh,0.26494980578295335
247,genz531_17a,DC,postcentral_8-rh,0.25017558751233565
248,genz531_17a,DC,postcentral_9-lh,0.2645873838452561
249,genz531_17a,DC,postcentral_9-rh,0.2887810246085743
250,genz531_17a,DC,posteriorcingulate_1-lh,0.27387225179463665
251,genz531_17a,DC,posteriorcingulate_1-rh,0.2730527325249195
252,genz531_17a,DC,posteriorcingulate_2-lh,0.24609223770398755
253,genz531_17a,DC,posteriorcingulate_2-rh,0.2969431719202974
254,genz531_17a,DC,posteriorcingulate_3-lh,0.25765834245726404
255,genz531_17a,DC,posteriorcingulate_3-rh,0.2594309586139586
256,genz531_17a,DC,posteriorcingulate_4-lh,0.2676407084837328
257,genz531_17a,DC,posteriorcingulate_4-rh,0.2755864454907514
258,genz531_17a,DC,precentral_1-lh,0.2793201805149552
259,genz531_17a,DC,precentral_1-rh,0.2933390258242692
260,genz531_17a,DC,precentral_10-lh,0.2560901948756476
261,genz531_17a,DC,precentral_10-rh,0.25949694265620243
262,genz531_17a,DC,precentral_11-lh,0.3109862350159432
263,genz531_17a,DC,precentral_11-rh,0.24672719283795652
264,genz531_17a,DC,precentral_12-lh,0.26682537764862035
265,genz531_17a,DC,precentral_12-rh,0.27049972256872845
266,genz531_17a,DC,precentral_13-lh,0.27005152441918284
267,genz531_17a,DC,precentral_13-rh,0.28108496481389217
268,genz531_17a,DC,precentral_14-lh,0.2526208680296621
269,genz531_17a,DC,precentral_14-rh,0.2680545093585181
270,genz531_17a,DC,precentral_15-lh,0.29740604600505766
271,genz531_17a,DC,precentral_15-rh,0.2735433805454891
272,genz531_17a,DC,precentral_16-lh,0.27464197513769345
273,genz531_17a,DC,precentral_16-rh,0.2729191841351183
274,genz531_17a,DC,precentral_2-lh,0.2717165628046799
275,genz531_17a,DC,precentral_2-rh,0.2606690566085819
276,genz531_17a,DC,precentral_3-lh,0.3072853036380158
277,genz531_17a,DC,precentral_3-rh,0.23555899787937246
278,genz531_17a,DC,precentral_4-lh,0.2812231575169993
279,genz531_17a,DC,precentral_4-rh,0.25553344227335656
280,genz531_17a,DC,precentral_5-lh,0.2790505255473939
281,genz531_17a,DC,precentral_5-rh,0.25717268223152406
282,genz531_17a,DC,precentral_6-lh,0.25440818044977204
283,genz531_17a,DC,precentral_6-rh,0.2717378932200599
284,genz531_17a,DC,precentral_7-lh,0.2604671047004454
285,genz531_17a,DC,precentral_7-rh,0.2718007747475443
286,genz531_17a,DC,precentral_8-lh,0.3091297014988103
287,genz531_17a,DC,precentral_8-rh,0.2817101489665642
288,genz531_17a,DC,precentral_9-lh,0.29962795561114297
289,genz531_17a,DC,precentral_9-rh,0.2571289786192152
290,genz531_17a,DC,precuneus_1-lh,0.29905262729007637
291,genz531_17a,DC,precuneus_1-rh,0.27797546264743284
292,genz531_17a,DC,precuneus_10-lh,0.24897072713747423
293,genz531_17a,DC,precuneus_10-rh,0.27261660025732526
294,genz531_17a,DC,precuneus_11-lh,0.2527319446433194
295,genz531_17a,DC,precuneus_2-lh,0.25870633534652854
296,genz531_17a,DC,precuneus_2-rh,0.2661309166500211
297,genz531_17a,DC,precuneus_3-lh,0.2403689409486504
298,genz531_17a,DC,precuneus_3-rh,0.24301443770253087
299,genz531_17a,DC,precuneus_4-lh,0.2438296608312486
300,genz531_17a,DC,precuneus_4-rh,0.242344684448865
301,genz531_17a,DC,precuneus_5-lh,0.248923040654185
302,genz531_17a,DC,precuneus_5-rh,0.2821198259097886
303,genz531_17a,DC,precuneus_6-lh,0.23995604711356935
304,genz531_17a,DC,precuneus_6-rh,0.2527240214233932
305,genz531_17a,DC,precuneus_7-lh,0.2667494052535729
306,genz531_17a,DC,precuneus_7-rh,0.2414681788452631
307,genz531_17a,DC,precuneus_8-lh,0.2611737585852921
308,genz531_17a,DC,precuneus_8-rh,0.2950997833483096
309,genz531_17a,DC,precuneus_9-lh,0.26638667126013027
310,genz531_17a,DC,precuneus_9-rh,0.2845655751663001
311,genz531_17a,DC,rostralanteriorcingulate_1-lh,0.2632382637536775
312,genz531_17a,DC,rostralanteriorcingulate_1-rh,0.26922594919951787
313,genz531_17a,DC,rostralanteriorcingulate_2-lh,0.27427712449854974
314,genz531_17a,DC,rostralanteriorcingulate_2-rh,0.27616632014604325
315,genz531_17a,DC,rostralmiddlefrontal_1-lh,0.3032941896276263
316,genz531_17a,DC,rostralmiddlefrontal_1-rh,0.2917164918106237
317,genz531_17a,DC,rostralmiddlefrontal_10-lh,0.27732775776361507
318,genz531_17a,DC,rostralmiddlefrontal_10-rh,0.27834581348510706
319,genz531_17a,DC,rostralmiddlefrontal_11-lh,0.27915537116053835
320,genz531_17a,DC,rostralmiddlefrontal_11-rh,0.32855200271406415
321,genz531_17a,DC,rostralmiddlefrontal_12-lh,0.286579552645223
322,genz531_17a,DC,rostralmiddlefrontal_12-rh,0.29882073051278096
323,genz531_17a,DC,rostralmiddlefrontal_13-rh,0.31089266490448614
324,genz531_17a,DC,rostralmiddlefrontal_2-lh,0.29054836250943894
325,genz531_17a,DC,rostralmiddlefrontal_2-rh,0.26917391583651173
326,genz531_17a,DC,rostralmiddlefrontal_3-lh,0.2448129706332079
327,genz531_17a,DC,rostralmiddlefrontal_3-rh,0.27772996932158656
328,genz531_17a,DC,rostralmiddlefrontal_4-lh,0.2891351454348933
329,genz531_17a,DC,rostralmiddlefrontal_4-rh,0.28428834381496515
330,genz531_17a,DC,rostralmiddlefrontal_5-lh,0.25592882814307794
331,genz531_17a,DC,rostralmiddlefrontal_5-rh,0.3068064655789075
332,genz531_17a,DC,rostralmiddlefrontal_6-lh,0.27989446279683594
333,genz531_17a,DC,rostralmiddlefrontal_6-rh,0.288420545675944
334,genz531_17a,DC,rostralmiddlefrontal_7-lh,0.2612877438749358
335,genz531_17a,DC,rostralmiddlefrontal_7-rh,0.2837548820573
336,genz531_17a,DC,rostralmiddlefrontal_8-lh,0.25969114462480336
337,genz531_17a,DC,rostralmiddlefrontal_8-rh,0.2991000155450298
338,genz531_17a,DC,rostralmiddlefrontal_9-lh,0.2781238365687236
339,genz531_17a,DC,rostralmiddlefrontal_9-rh,0.27427227894760836
340,genz531_17a,DC,superiorfrontal_1-lh,0.2867559042749023
341,genz531_17a,DC,superiorfrontal_1-rh,0.32920414599041314
342,genz531_17a,DC,superiorfrontal_10-lh,0.2866300146171473
343,genz531_17a,DC,superiorfrontal_10-rh,0.28307737732174887
344,genz531_17a,DC,superiorfrontal_11-lh,0.3036620422332295
345,genz531_17a,DC,superiorfrontal_11-rh,0.28158720806664417
346,genz531_17a,DC,superiorfrontal_12-lh,0.24040162735496168
347,genz531_17a,DC,superiorfrontal_12-rh,0.27518236775860866
348,genz531_17a,DC,superiorfrontal_13-lh,0.313827904598445
349,genz531_17a,DC,superiorfrontal_13-rh,0.24934343578783066
350,genz531_17a,DC,superiorfrontal_14-lh,0.2625291508478595
351,genz531_17a,DC,superiorfrontal_14-rh,0.24360841271353864
352,genz531_17a,DC,superiorfrontal_15-lh,0.29697073642410216
353,genz531_17a,DC,superiorfrontal_15-rh,0.28716670011794554
354,genz531_17a,DC,superiorfrontal_16-lh,0.28909976097309037
355,genz531_17a,DC,superiorfrontal_16-rh,0.27640721005761687
356,genz531_17a,DC,superiorfrontal_17-lh,0.28771898466555046
357,genz531_17a,DC,superiorfrontal_17-rh,0.2600433221739236
358,genz531_17a,DC,superiorfrontal_18-lh,0.2873211449379099
359,genz531_17a,DC,superiorfrontal_2-lh,0.2893554654275353
360,genz531_17a,DC,superiorfrontal_2-rh,0.31695910730299875
361,genz531_17a,DC,superiorfrontal_3-lh,0.2573749608325041
362,genz531_17a,DC,superiorfrontal_3-rh,0.315261918842005
363,genz531_17a,DC,superiorfrontal_4-lh,0.2621353309195622
364,genz531_17a,DC,superiorfrontal_4-rh,0.3276427815260102
365,genz531_17a,DC,superiorfrontal_5-lh,0.30019911556986884
366,genz531_17a,DC,superiorfrontal_5-rh,0.271941385061423
367,genz531_17a,DC,superiorfrontal_6-lh,0.2649829990624617
368,genz531_17a,DC,superiorfrontal_6-rh,0.2933345940408508
369,genz531_17a,DC,superiorfrontal_7-lh,0.28940356128616335
370,genz531_17a,DC,superiorfrontal_7-rh,0.279828063300591
371,genz531_17a,DC,superiorfrontal_8-lh,0.2602472687701343
372,genz531_17a,DC,superiorfrontal_8-rh,0.28713798266197
373,genz531_17a,DC,superiorfrontal_9-lh,0.2827497254482062
374,genz531_17a,DC,superiorfrontal_9-rh,0.2773799354342306
375,genz531_17a,DC,superiorparietal_1-lh,0.31009994137821323
376,genz531_17a,DC,superiorparietal_1-rh,0.241176235669328
377,genz531_17a,DC,superiorparietal_10-lh,0.2382995402764496
378,genz531_17a,DC,superiorparietal_10-rh,0.2858549253440732
379,genz531_17a,DC,superiorparietal_11-lh,0.27060980776964133
380,genz531_17a,DC,superiorparietal_11-rh,0.2996767522893803
381,genz531_17a,DC,superiorparietal_12-lh,0.29672275328045855
382,genz531_17a,DC,superiorparietal_12-rh,0.3196359445164196
383,genz531_17a,DC,superiorparietal_13-lh,0.2589968680560019
384,genz531_17a,DC,superiorparietal_13-rh,0.29757068246982477
385,genz531_17a,DC,superiorparietal_14-lh,0.26411593727126265
386,genz531_17a,DC,superiorparietal_2-lh,0.2838228541575077
387,genz531_17a,DC,superiorparietal_2-rh,0.26628398063795494
388,genz531_17a,DC,superiorparietal_3-lh,0.27890121698873577
389,genz531_17a,DC,superiorparietal_3-rh,0.3133759228209072
390,genz531_17a,DC,superiorparietal_4-lh,0.2633956784481515
391,genz531_17a,DC,superiorparietal_4-rh,0.2858809589171975
392,genz531_17a,DC,superiorparietal_5-lh,0.26539368867776625
393,genz531_17a,DC,superiorparietal_5-rh,0.29972143420727343
394,genz531_17a,DC,superiorparietal_6-lh,0.24817635701158347
395,genz531_17a,DC,superiorparietal_6-rh,0.2751590976465391
396,genz531_17a,DC,superiorparietal_7-lh,0.3000682649529044
397,genz531_17a,DC,superiorparietal_7-rh,0.2618880132293369
398,genz531_17a,DC,superiorparietal_8-lh,0.3128754900865877
399,genz531_17a,DC,superiorparietal_8-rh,0.284288165095538
400,genz531_17a,DC,superiorparietal_9-lh,0.28056876995209484
401,genz531_17a,DC,superiorparietal_9-rh,0.30692677105763955
402,genz531_17a,DC,superiortemporal_1-lh,0.20636039016903193
403,genz531_17a,DC,superiortemporal_1-rh,0.3174939471942127
404,genz531_17a,DC,superiortemporal_10-lh,0.2650694831953055
405,genz531_17a,DC,superiortemporal_10-rh,0.27431514424442294
406,genz531_17a,DC,superiortemporal_11-lh,0.2792520939628856
407,genz531_17a,DC,superiortemporal_11-rh,0.2619704542669925
408,genz531_17a,DC,superiortemporal_2-lh,0.2337877193470367
409,genz531_17a,DC,superiortemporal_2-rh,0.3139037092152314
410,genz531_17a,DC,superiortemporal_3-lh,0.24028699930215625
411,genz531_17a,DC,superiortemporal_3-rh,0.28005644484884723
412,genz531_17a,DC,superiortemporal_4-lh,0.20960651949141382
413,genz531_17a,DC,superiortemporal_4-rh,0.2998138673292217
414,genz531_17a,DC,superiortemporal_5-lh,0.24946638281025074
415,genz531_17a,DC,superiortemporal_5-rh,0.3041288001755525
416,genz531_17a,DC,superiortemporal_6-lh,0.24922213136384785
417,genz531_17a,DC,superiortemporal_6-rh,0.28866730993804196
418,genz531_17a,DC,superiortemporal_7-lh,0.2526472800630092
419,genz531_17a,DC,superiortemporal_7-rh,0.27331366278128394
420,genz531_17a,DC,superiortemporal_8-lh,0.24833646674178592
421,genz531_17a,DC,superiortemporal_8-rh,0.28276758617604153
