,sid,freq,roi,aec
40,genz335_13a,DC,fusiform_4-rh,0.2891991328898513
41,genz335_13a,DC,fusiform_5-lh,0.2727958455843275
42,genz335_13a,DC,fusiform_5-rh,0.25191080851268416
43,genz335_13a,DC,fusiform_6-lh,0.27346377402355787
44,genz335_13a,DC,fusiform_6-rh,0.2473454068539467
45,genz335_13a,DC,fusiform_7-lh,0.2978982587525129
46,genz335_13a,DC,fusiform_7-rh,0.2888987875924396
47,genz335_13a,DC,fusiform_8-lh,0.24745384700403156
48,genz335_13a,DC,fusiform_8-rh,0.2635701576280834
49,genz335_13a,DC,inferiorparietal_1-lh,0.2390170327978452
50,genz335_13a,DC,inferiorparietal_1-rh,0.283454834692198
51,genz335_13a,DC,inferiorparietal_10-lh,0.28090108440890205
52,genz335_13a,DC,inferiorparietal_10-rh,0.23464291789314212
53,genz335_13a,DC,inferiorparietal_11-rh,0.2862659014320132
54,genz335_13a,DC,inferiorparietal_12-rh,0.2731965971167776
55,genz335_13a,DC,inferiorparietal_2-lh,0.2889073469036133
56,genz335_13a,DC,inferiorparietal_2-rh,0.2556098870360552
57,genz335_13a,DC,inferiorparietal_3-lh,0.2581003614153635
58,genz335_13a,DC,inferiorparietal_3-rh,0.2740426823808988
59,genz335_13a,DC,inferiorparietal_4-lh,0.2617870587646023
60,genz335_13a,DC,inferiorparietal_4-rh,0.2527516118141902
61,genz335_13a,DC,inferiorparietal_5-lh,0.27963222646388847
62,genz335_13a,DC,inferiorparietal_5-rh,0.2982696836843316
63,genz335_13a,DC,inferiorparietal_6-lh,0.26181190236886936
64,genz335_13a,DC,inferiorparietal_6-rh,0.28192468170551915
65,genz335_13a,DC,inferiorparietal_7-lh,0.2614255724672004
66,genz335_13a,DC,inferiorparietal_7-rh,0.28497793296215923
67,genz335_13a,DC,inferiorparietal_8-lh,0.287657854492658
68,genz335_13a,DC,inferiorparietal_8-rh,0.28811938076915866
69,genz335_13a,DC,inferiorparietal_9-lh,0.27199332082620536
70,genz335_13a,DC,inferiorparietal_9-rh,0.25632960313931613
71,genz335_13a,DC,inferiortemporal_1-lh,0.24099223833312042
72,genz335_13a,DC,inferiortemporal_1-rh,0.2642413514536849
73,genz335_13a,DC,inferiortemporal_2-lh,0.2423771850133371
74,genz335_13a,DC,inferiortemporal_2-rh,0.2700164660189914
75,genz335_13a,DC,inferiortemporal_3-lh,0.27795597653448884
76,genz335_13a,DC,inferiortemporal_3-rh,0.294430579186705
77,genz335_13a,DC,inferiortemporal_4-lh,0.28322573478396496
78,genz335_13a,DC,inferiortemporal_4-rh,0.2988226431420381
79,genz335_13a,DC,inferiortemporal_5-lh,0.2292605069491668
80,genz335_13a,DC,inferiortemporal_5-rh,0.25419685926808266
81,genz335_13a,DC,inferiortemporal_6-lh,0.2713256700900505
82,genz335_13a,DC,inferiortemporal_6-rh,0.24072189734270194
83,genz335_13a,DC,inferiortemporal_7-lh,0.2974353951690829
84,genz335_13a,DC,inferiortemporal_7-rh,0.3019761758954411
85,genz335_13a,DC,inferiortemporal_8-lh,0.2719238578341851
86,genz335_13a,DC,insula_1-lh,0.2614785682359128
87,genz335_13a,DC,insula_1-rh,0.27848731729154136
88,genz335_13a,DC,insula_2-lh,0.2750558951350251
89,genz335_13a,DC,insula_2-rh,0.2792224885808328
90,genz335_13a,DC,insula_3-lh,0.28267261968202356
91,genz335_13a,DC,insula_3-rh,0.2799994555057128
92,genz335_13a,DC,insula_4-lh,0.23729183127598727
93,genz335_13a,DC,insula_4-rh,0.24972465892993406
94,genz335_13a,DC,insula_5-lh,0.2377162431121075
95,genz335_13a,DC,insula_5-rh,0.2741222153727638
96,genz335_13a,DC,insula_6-lh,0.250536846428408
97,genz335_13a,DC,insula_6-rh,0.290235166159119
98,genz335_13a,DC,insula_7-lh,0.2649601260739278
99,genz335_13a,DC,insula_7-rh,0.26818891889625024
100,genz335_13a,DC,isthmuscingulate_1-lh,0.24617943820314336
101,genz335_13a,DC,isthmuscingulate_1-rh,0.2929772653069725
102,genz335_13a,DC,isthmuscingulate_2-lh,0.27859976235087813
103,genz335_13a,DC,isthmuscingulate_2-rh,0.25099937809916373
104,genz335_13a,DC,isthmuscingulate_3-lh,0.2808801774368483
105,genz335_13a,DC,lateraloccipital_1-lh,0.2676503743019569
106,genz335_13a,DC,lateraloccipital_1-rh,0.28816017603313093
107,genz335_13a,DC,lateraloccipital_10-lh,0.2666735788773512
108,genz335_13a,DC,lateraloccipital_10-rh,0.2873926017846961
109,genz335_13a,DC,lateraloccipital_11-lh,0.25972064819645263
110,genz335_13a,DC,lateraloccipital_2-lh,0.25817537526809137
111,genz335_13a,DC,lateraloccipital_2-rh,0.2753162491916394
112,genz335_13a,DC,lateraloccipital_3-lh,0.2621313262815897
113,genz335_13a,DC,lateraloccipital_3-rh,0.24861768679441065
114,genz335_13a,DC,lateraloccipital_4-lh,0.28498010968304355
115,genz335_13a,DC,lateraloccipital_4-rh,0.27279504394983556
116,genz335_13a,DC,lateraloccipital_5-lh,0.2550358147015525
117,genz335_13a,DC,lateraloccipital_5-rh,0.27959447977844315
118,genz335_13a,DC,lateraloccipital_6-lh,0.26744269775244534
119,genz335_13a,DC,lateraloccipital_6-rh,0.2502562931238055
120,genz335_13a,DC,lateraloccipital_7-lh,0.2753304883455439
121,genz335_13a,DC,lateraloccipital_7-rh,0.30248654659990765
122,genz335_13a,DC,lateraloccipital_8-lh,0.24780005407404984
123,genz335_13a,DC,lateraloccipital_8-rh,0.28138635114152644
124,genz335_13a,DC,lateraloccipital_9-lh,0.25141388978095436
125,genz335_13a,DC,lateraloccipital_9-rh,0.2704510079672364
126,genz335_13a,DC,lateralorbitofrontal_1-lh,0.25814737612896
127,genz335_13a,DC,lateralorbitofrontal_1-rh,0.29573361101565
128,genz335_13a,DC,lateralorbitofrontal_2-lh,0.2747309473099389
129,genz335_13a,DC,lateralorbitofrontal_2-rh,0.27039793255632555
130,genz335_13a,DC,lateralorbitofrontal_3-lh,0.2637507686667232
131,genz335_13a,DC,lateralorbitofrontal_3-rh,0.2717689116721496
132,genz335_13a,DC,lateralorbitofrontal_4-lh,0.24991225022437008
133,genz335_13a,DC,lateralorbitofrontal_4-rh,0.3170247403988469
134,genz335_13a,DC,lateralorbitofrontal_5-lh,0.2568100049517446
135,genz335_13a,DC,lateralorbitofrontal_5-rh,0.2904756132884546
136,genz335_13a,DC,lateralorbitofrontal_6-lh,0.27610313085063254
137,genz335_13a,DC,lateralorbitofrontal_6-rh,0.2763276660035886
138,genz335_13a,DC,lateralorbitofrontal_7-lh,0.2705866389918963
139,genz335_13a,DC,lateralorbitofrontal_7-rh,0.2966740177911342
140,genz335_13a,DC,lingual_1-lh,0.27793563702272983
141,genz335_13a,DC,lingual_1-rh,0.2698373890096547
142,genz335_13a,DC,lingual_2-lh,0.25184930045715714
143,genz335_13a,DC,lingual_2-rh,0.26598588466201395
144,genz335_13a,DC,lingual_3-lh,0.2717379374596512
145,genz335_13a,DC,lingual_3-rh,0.2695621371844061
146,genz335_13a,DC,lingual_4-lh,0.25587231802272703
147,genz335_13a,DC,lingual_4-rh,0.28892182480749173
148,genz335_13a,DC,lingual_5-lh,0.2650870091522936
149,genz335_13a,DC,lingual_5-rh,0.2694023726895284
150,genz335_13a,DC,lingual_6-lh,0.26200538195462364
151,genz335_13a,DC,lingual_6-rh,0.27189316426161847
152,genz335_13a,DC,lingual_7-lh,0.2875260757272329
153,genz335_13a,DC,lingual_7-rh,0.2662429577282311
154,genz335_13a,DC,lingual_8-lh,0.2530385361276474
155,genz335_13a,DC,medialorbitofrontal_1-lh,0.2752582044404496
156,genz335_13a,DC,medialorbitofrontal_1-rh,0.2891917714535975
157,genz335_13a,DC,medialorbitofrontal_2-lh,0.27454925492177384
158,genz335_13a,DC,medialorbitofrontal_2-rh,0.2971760684116806
159,genz335_13a,DC,medialorbitofrontal_3-lh,0.26011775547018035
160,genz335_13a,DC,medialorbitofrontal_3-rh,0.3069143806640519
161,genz335_13a,DC,medialorbitofrontal_4-lh,0.2775223902942224
162,genz335_13a,DC,medialorbitofrontal_4-rh,0.30833616903325867
163,genz335_13a,DC,medialorbitofrontal_5-lh,0.28689794809947483
164,genz335_13a,DC,medialorbitofrontal_5-rh,0.2890651034968484
165,genz335_13a,DC,middletemporal_1-lh,0.26686496519095065
166,genz335_13a,DC,middletemporal_1-rh,0.283579887741968
167,genz335_13a,DC,middletemporal_2-lh,0.2432315309770018
168,genz335_13a,DC,middletemporal_2-rh,0.29322488324616275
169,genz335_13a,DC,middletemporal_3-lh,0.23475703169340517
170,genz335_13a,DC,middletemporal_3-rh,0.29091804829939216
171,genz335_13a,DC,middletemporal_4-lh,0.2775938449691752
172,genz335_13a,DC,middletemporal_4-rh,0.2854909889899808
173,genz335_13a,DC,middletemporal_5-lh,0.22843787152622402
174,genz335_13a,DC,middletemporal_5-rh,0.2877867098998762
175,genz335_13a,DC,middletemporal_6-lh,0.26294475330848593
176,genz335_13a,DC,middletemporal_6-rh,0.25812413716117677
177,genz335_13a,DC,middletemporal_7-lh,0.24713642006187103
178,genz335_13a,DC,middletemporal_7-rh,0.31355754022781906
179,genz335_13a,DC,middletemporal_8-rh,0.28693270147882344
180,genz335_13a,DC,middletemporal_9-rh,0.2943784368913176
181,genz335_13a,DC,paracentral_1-lh,0.2854804678606609
182,genz335_13a,DC,paracentral_1-rh,0.2856349022460347
183,genz335_13a,DC,paracentral_2-lh,0.2723995936132692
184,genz335_13a,DC,paracentral_2-rh,0.3281470366078341
185,genz335_13a,DC,paracentral_3-lh,0.27533008689979804
186,genz335_13a,DC,paracentral_3-rh,0.2876487921571287
187,genz335_13a,DC,paracentral_4-lh,0.28666065496675996
188,genz335_13a,DC,paracentral_4-rh,0.2634455391659761
189,genz335_13a,DC,paracentral_5-lh,0.27366153097134804
190,genz335_13a,DC,paracentral_5-rh,0.26875097538909853
191,genz335_13a,DC,paracentral_6-rh,0.26719248742481827
192,genz335_13a,DC,parahippocampal_1-lh,0.28889950387152336
193,genz335_13a,DC,parahippocampal_1-rh,0.2641746370078531
194,genz335_13a,DC,parahippocampal_2-lh,0.2703230224942253
195,genz335_13a,DC,parahippocampal_2-rh,0.26326924660943596
196,genz335_13a,DC,parahippocampal_3-lh,0.26955450085579424
197,genz335_13a,DC,parahippocampal_3-rh,0.26967210202698305
198,genz335_13a,DC,parsopercularis_1-lh,0.3071585020623006
199,genz335_13a,DC,parsopercularis_1-rh,0.30186063883723774
200,genz335_13a,DC,parsopercularis_2-lh,0.26754147417330904
201,genz335_13a,DC,parsopercularis_2-rh,0.25165476310640067
202,genz335_13a,DC,parsopercularis_3-lh,0.25560642375494974
203,genz335_13a,DC,parsopercularis_3-rh,0.283183052399884
204,genz335_13a,DC,parsopercularis_4-lh,0.27328103342420723
205,genz335_13a,DC,parsopercularis_4-rh,0.27943022260141837
206,genz335_13a,DC,parsorbitalis_1-lh,0.24997847436503473
207,genz335_13a,DC,parsorbitalis_1-rh,0.2637746806426018
208,genz335_13a,DC,parsorbitalis_2-lh,0.29151634305416363
209,genz335_13a,DC,parsorbitalis_2-rh,0.28332516636732774
210,genz335_13a,DC,parstriangularis_1-lh,0.2897249723748335
211,genz335_13a,DC,parstriangularis_1-rh,0.23608789049721254
212,genz335_13a,DC,parstriangularis_2-lh,0.2405725466894619
213,genz335_13a,DC,parstriangularis_2-rh,0.29098849220515705
214,genz335_13a,DC,parstriangularis_3-lh,0.28172559294879546
215,genz335_13a,DC,parstriangularis_3-rh,0.2342052450603213
216,genz335_13a,DC,parstriangularis_4-rh,0.2629523274998444
217,genz335_13a,DC,pericalcarine_1-lh,0.26511388785827605
218,genz335_13a,DC,pericalcarine_1-rh,0.2542000013126907
219,genz335_13a,DC,pericalcarine_2-lh,0.2947983899049301
220,genz335_13a,DC,pericalcarine_2-rh,0.31303626041219795
221,genz335_13a,DC,pericalcarine_3-lh,0.24819426262450844
222,genz335_13a,DC,pericalcarine_3-rh,0.283744310924424
223,genz335_13a,DC,pericalcarine_4-rh,0.2918554000454836
224,genz335_13a,DC,postcentral_1-lh,0.30964198342538757
225,genz335_13a,DC,postcentral_1-rh,0.28779332247070666
226,genz335_13a,DC,postcentral_10-lh,0.30001354863166996
227,genz335_13a,DC,postcentral_10-rh,0.31748680613079616
228,genz335_13a,DC,postcentral_11-lh,0.3085191722220203
229,genz335_13a,DC,postcentral_11-rh,0.3140650432150953
230,genz335_13a,DC,postcentral_12-lh,0.28207783128843444
231,genz335_13a,DC,postcentral_12-rh,0.29882645134605174
232,genz335_13a,DC,postcentral_13-lh,0.24876157822078548
233,genz335_13a,DC,postcentral_14-lh,0.2643887157253743
234,genz335_13a,DC,postcentral_2-lh,0.2807542298488123
235,genz335_13a,DC,postcentral_2-rh,0.2859553258198104
236,genz335_13a,DC,postcentral_3-lh,0.2618259010481856
237,genz335_13a,DC,postcentral_3-rh,0.27210744353920885
238,genz335_13a,DC,postcentral_4-lh,0.24561802907769392
239,genz335_13a,DC,postcentral_4-rh,0.2578273106748585
240,genz335_13a,DC,postcentral_5-lh,0.278162079258482
241,genz335_13a,DC,postcentral_5-rh,0.2557151044886968
242,genz335_13a,DC,postcentral_6-lh,0.2617768422019828
243,genz335_13a,DC,postcentral_6-rh,0.26526350262650245
244,genz335_13a,DC,postcentral_7-lh,0.2685686794059476
245,genz335_13a,DC,postcentral_7-rh,0.2691951332949832
246,genz335_13a,DC,postcentral_8-lh,0.27501171661954904
247,genz335_13a,DC,postcentral_8-rh,0.27654186111057755
248,genz335_13a,DC,postcentral_9-lh,0.2793716556891403
249,genz335_13a,DC,postcentral_9-rh,0.2816965781091473
250,genz335_13a,DC,posteriorcingulate_1-lh,0.31790743417936446
251,genz335_13a,DC,posteriorcingulate_1-rh,0.31445465961657165
252,genz335_13a,DC,posteriorcingulate_2-lh,0.291627667748686
253,genz335_13a,DC,posteriorcingulate_2-rh,0.30003735004017024
254,genz335_13a,DC,posteriorcingulate_3-lh,0.2700232090771396
255,genz335_13a,DC,posteriorcingulate_3-rh,0.2857312726462736
256,genz335_13a,DC,posteriorcingulate_4-lh,0.27905329994255834
257,genz335_13a,DC,posteriorcingulate_4-rh,0.26305249323040064
258,genz335_13a,DC,precentral_1-lh,0.28010069346618266
259,genz335_13a,DC,precentral_1-rh,0.259755213589757
260,genz335_13a,DC,precentral_10-lh,0.28192960510555715
261,genz335_13a,DC,precentral_10-rh,0.2702766662133995
262,genz335_13a,DC,precentral_11-lh,0.2766883565098261
263,genz335_13a,DC,precentral_11-rh,0.24900480424544674
264,genz335_13a,DC,precentral_12-lh,0.29653069981586455
265,genz335_13a,DC,precentral_12-rh,0.2636246792244552
266,genz335_13a,DC,precentral_13-lh,0.3129745163297651
267,genz335_13a,DC,precentral_13-rh,0.2651676424703932
268,genz335_13a,DC,precentral_14-lh,0.27762645867436436
269,genz335_13a,DC,precentral_14-rh,0.26896209735081467
270,genz335_13a,DC,precentral_15-lh,0.24927601896976553
271,genz335_13a,DC,precentral_15-rh,0.28992693179260054
272,genz335_13a,DC,precentral_16-lh,0.25483470980756734
273,genz335_13a,DC,precentral_16-rh,0.2983954684190751
274,genz335_13a,DC,precentral_2-lh,0.2844273207814522
275,genz335_13a,DC,precentral_2-rh,0.2660255619368138
276,genz335_13a,DC,precentral_3-lh,0.2949155705690709
277,genz335_13a,DC,precentral_3-rh,0.2590264776674324
278,genz335_13a,DC,precentral_4-lh,0.2766009531994159
279,genz335_13a,DC,precentral_4-rh,0.2793964752017447
280,genz335_13a,DC,precentral_5-lh,0.27333371036764054
281,genz335_13a,DC,precentral_5-rh,0.2583939467225482
282,genz335_13a,DC,precentral_6-lh,0.27135009651532804
283,genz335_13a,DC,precentral_6-rh,0.25935569894531907
284,genz335_13a,DC,precentral_7-lh,0.25479746375602286
285,genz335_13a,DC,precentral_7-rh,0.25800221753842856
286,genz335_13a,DC,precentral_8-lh,0.2722376726339413
287,genz335_13a,DC,precentral_8-rh,0.28611917739054615
288,genz335_13a,DC,precentral_9-lh,0.29389762504154393
289,genz335_13a,DC,precentral_9-rh,0.2690387157708071
290,genz335_13a,DC,precuneus_1-lh,0.2567432589725207
291,genz335_13a,DC,precuneus_1-rh,0.27315680249420093
292,genz335_13a,DC,precuneus_10-lh,0.26344144942964226
293,genz335_13a,DC,precuneus_10-rh,0.3121281693610197
294,genz335_13a,DC,precuneus_11-lh,0.28223054218106614
295,genz335_13a,DC,precuneus_2-lh,0.2614623943614128
296,genz335_13a,DC,precuneus_2-rh,0.31186221048416063
297,genz335_13a,DC,precuneus_3-lh,0.2670175899616549
298,genz335_13a,DC,precuneus_3-rh,0.2251289353684055
299,genz335_13a,DC,precuneus_4-lh,0.286417998861297
300,genz335_13a,DC,precuneus_4-rh,0.27979557394978716
301,genz335_13a,DC,precuneus_5-lh,0.2893736977736359
302,genz335_13a,DC,precuneus_5-rh,0.3030210239121901
303,genz335_13a,DC,precuneus_6-lh,0.29367420188353155
304,genz335_13a,DC,precuneus_6-rh,0.25008191787461687
305,genz335_13a,DC,precuneus_7-lh,0.29832249374282827
306,genz335_13a,DC,precuneus_7-rh,0.27747866333274507
307,genz335_13a,DC,precuneus_8-lh,0.2825082146566685
308,genz335_13a,DC,precuneus_8-rh,0.27492403831225626
309,genz335_13a,DC,precuneus_9-lh,0.2886202931062159
310,genz335_13a,DC,precuneus_9-rh,0.30236121311098996
311,genz335_13a,DC,rostralanteriorcingulate_1-lh,0.252172910871432
312,genz335_13a,DC,rostralanteriorcingulate_1-rh,0.2411257691198967
313,genz335_13a,DC,rostralanteriorcingulate_2-lh,0.2469642962019148
314,genz335_13a,DC,rostralanteriorcingulate_2-rh,0.29853700746541073
315,genz335_13a,DC,rostralmiddlefrontal_1-lh,0.2563877154843382
316,genz335_13a,DC,rostralmiddlefrontal_1-rh,0.28473518737361303
317,genz335_13a,DC,rostralmiddlefrontal_10-lh,0.29100047833433323
318,genz335_13a,DC,rostralmiddlefrontal_10-rh,0.27512015525986794
319,genz335_13a,DC,rostralmiddlefrontal_11-lh,0.26959254812771016
320,genz335_13a,DC,rostralmiddlefrontal_11-rh,0.2956599674641249
321,genz335_13a,DC,rostralmiddlefrontal_12-lh,0.2762581928466247
322,genz335_13a,DC,rostralmiddlefrontal_12-rh,0.29912945701049387
323,genz335_13a,DC,rostralmiddlefrontal_13-rh,0.28852923943558934
324,genz335_13a,DC,rostralmiddlefrontal_2-lh,0.25649666079966643
325,genz335_13a,DC,rostralmiddlefrontal_2-rh,0.2642637229075668
326,genz335_13a,DC,rostralmiddlefrontal_3-lh,0.27671712628542044
327,genz335_13a,DC,rostralmiddlefrontal_3-rh,0.29407239764533283
328,genz335_13a,DC,rostralmiddlefrontal_4-lh,0.26170254447712
329,genz335_13a,DC,rostralmiddlefrontal_4-rh,0.29990238409676084
330,genz335_13a,DC,rostralmiddlefrontal_5-lh,0.27896370765153816
331,genz335_13a,DC,rostralmiddlefrontal_5-rh,0.2904444260922045
332,genz335_13a,DC,rostralmiddlefrontal_6-lh,0.29327887725493035
333,genz335_13a,DC,rostralmiddlefrontal_6-rh,0.3023488834065359
334,genz335_13a,DC,rostralmiddlefrontal_7-lh,0.2609800508872686
335,genz335_13a,DC,rostralmiddlefrontal_7-rh,0.27202322240132826
336,genz335_13a,DC,rostralmiddlefrontal_8-lh,0.24774453605912516
337,genz335_13a,DC,rostralmiddlefrontal_8-rh,0.2708081828960574
338,genz335_13a,DC,rostralmiddlefrontal_9-lh,0.2876109286124089
339,genz335_13a,DC,rostralmiddlefrontal_9-rh,0.27386400665849914
340,genz335_13a,DC,superiorfrontal_1-lh,0.26894613519664584
341,genz335_13a,DC,superiorfrontal_1-rh,0.28421958954984056
342,genz335_13a,DC,superiorfrontal_10-lh,0.2874405197019227
343,genz335_13a,DC,superiorfrontal_10-rh,0.2562410178820747
344,genz335_13a,DC,superiorfrontal_11-lh,0.25273055717016835
345,genz335_13a,DC,superiorfrontal_11-rh,0.3056542937332741
346,genz335_13a,DC,superiorfrontal_12-lh,0.28822638895960917
347,genz335_13a,DC,superiorfrontal_12-rh,0.268958515412305
348,genz335_13a,DC,superiorfrontal_13-lh,0.3040644497398514
349,genz335_13a,DC,superiorfrontal_13-rh,0.2720123204906109
350,genz335_13a,DC,superiorfrontal_14-lh,0.3065466112169427
351,genz335_13a,DC,superiorfrontal_14-rh,0.2886672450168177
352,genz335_13a,DC,superiorfrontal_15-lh,0.29916732085010705
353,genz335_13a,DC,superiorfrontal_15-rh,0.27145205426049285
354,genz335_13a,DC,superiorfrontal_16-lh,0.30887433672814824
355,genz335_13a,DC,superiorfrontal_16-rh,0.2580227625181398
356,genz335_13a,DC,superiorfrontal_17-lh,0.3026922808926709
357,genz335_13a,DC,superiorfrontal_17-rh,0.2762854733879989
358,genz335_13a,DC,superiorfrontal_18-lh,0.2704676525804677
359,genz335_13a,DC,superiorfrontal_2-lh,0.2716237382178573
360,genz335_13a,DC,superiorfrontal_2-rh,0.3342787196694663
361,genz335_13a,DC,superiorfrontal_3-lh,0.27065354120806934
362,genz335_13a,DC,superiorfrontal_3-rh,0.290538320741431
363,genz335_13a,DC,superiorfrontal_4-lh,0.2534459763538648
364,genz335_13a,DC,superiorfrontal_4-rh,0.26685305371080736
365,genz335_13a,DC,superiorfrontal_5-lh,0.2711735345333879
366,genz335_13a,DC,superiorfrontal_5-rh,0.2703411679917413
367,genz335_13a,DC,superiorfrontal_6-lh,0.2953294695508538
368,genz335_13a,DC,superiorfrontal_6-rh,0.26218745078857825
369,genz335_13a,DC,superiorfrontal_7-lh,0.2694100531799816
370,genz335_13a,DC,superiorfrontal_7-rh,0.28690858242681716
371,genz335_13a,DC,superiorfrontal_8-lh,0.24654632723930325
372,genz335_13a,DC,superiorfrontal_8-rh,0.2686840574978426
373,genz335_13a,DC,superiorfrontal_9-lh,0.2625330368243207
374,genz335_13a,DC,superiorfrontal_9-rh,0.2619096421687399
375,genz335_13a,DC,superiorparietal_1-lh,0.2778091160569129
376,genz335_13a,DC,superiorparietal_1-rh,0.2959220253934978
377,genz335_13a,DC,superiorparietal_10-lh,0.29671421992897096
378,genz335_13a,DC,superiorparietal_10-rh,0.2803824752059163
379,genz335_13a,DC,superiorparietal_11-lh,0.2830450382619016
380,genz335_13a,DC,superiorparietal_11-rh,0.26904940145440764
381,genz335_13a,DC,superiorparietal_12-lh,0.24610092229082595
382,genz335_13a,DC,superiorparietal_12-rh,0.29153038481313326
383,genz335_13a,DC,superiorparietal_13-lh,0.28174408718476274
384,genz335_13a,DC,superiorparietal_13-rh,0.29270887443912724
385,genz335_13a,DC,superiorparietal_14-lh,0.2829648900689924
386,genz335_13a,DC,superiorparietal_2-lh,0.24840772899448044
387,genz335_13a,DC,superiorparietal_2-rh,0.28705033509804984
388,genz335_13a,DC,superiorparietal_3-lh,0.30161788657744515
389,genz335_13a,DC,superiorparietal_3-rh,0.2793544986117086
390,genz335_13a,DC,superiorparietal_4-lh,0.28776905643808315
391,genz335_13a,DC,superiorparietal_4-rh,0.28921497967478954
392,genz335_13a,DC,superiorparietal_5-lh,0.27204698442818864
393,genz335_13a,DC,superiorparietal_5-rh,0.2855252955653667
394,genz335_13a,DC,superiorparietal_6-lh,0.2523280823471706
395,genz335_13a,DC,superiorparietal_6-rh,0.2697500219307159
396,genz335_13a,DC,superiorparietal_7-lh,0.27136507122915987
397,genz335_13a,DC,superiorparietal_7-rh,0.2578988469509582
398,genz335_13a,DC,superiorparietal_8-lh,0.278807027466619
399,genz335_13a,DC,superiorparietal_8-rh,0.3350210201612463
400,genz335_13a,DC,superiorparietal_9-lh,0.31617783732839844
401,genz335_13a,DC,superiorparietal_9-rh,0.3399497148540586
402,genz335_13a,DC,superiortemporal_1-lh,0.23721193233393434
403,genz335_13a,DC,superiortemporal_1-rh,0.3093348622164676
404,genz335_13a,DC,superiortemporal_10-lh,0.2602167469874113
405,genz335_13a,DC,superiortemporal_10-rh,0.2726271460847698
406,genz335_13a,DC,superiortemporal_11-lh,0.24717316537971434
407,genz335_13a,DC,superiortemporal_11-rh,0.2836696404326784
408,genz335_13a,DC,superiortemporal_2-lh,0.2722880384051
409,genz335_13a,DC,superiortemporal_2-rh,0.3234785574102035
410,genz335_13a,DC,superiortemporal_3-lh,0.23020105497222818
411,genz335_13a,DC,superiortemporal_3-rh,0.29123496629884604
412,genz335_13a,DC,superiortemporal_4-lh,0.18979657934679714
413,genz335_13a,DC,superiortemporal_4-rh,0.2807605639111124
414,genz335_13a,DC,superiortemporal_5-lh,0.25382926383781634
415,genz335_13a,DC,superiortemporal_5-rh,0.27875459134487
416,genz335_13a,DC,superiortemporal_6-lh,0.2405916287021579
417,genz335_13a,DC,superiortemporal_6-rh,0.27478262647918483
418,genz335_13a,DC,superiortemporal_7-lh,0.2548811627032553
419,genz335_13a,DC,superiortemporal_7-rh,0.3117481748028632
420,genz335_13a,DC,superiortemporal_8-lh,0.256393486375375
421,genz335_13a,DC,superiortemporal_8-rh,0.28639083185727243
